,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
2632,45809064,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8121,45852546,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9669,45868122,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1010,45922351,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3362,45993116,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10005,46025319,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10194,46038835,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1078,46065484,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3980,46086344,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5094,46124442,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4602,46144969,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10167,46196448,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9330,46276688,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6713,46377495,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9054,46408050,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6303,46454770,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9750,46496906,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9859,46518131,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9116,46554673,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5075,46616873,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7383,46640154,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5814,46640387,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8539,46788589,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10792,46888989,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10622,46898185,0,0,0,0,1,0,0,0,0,0,0,0,0,0
490,46927592,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5438,47012439,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7492,47025279,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,47057319,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8979,47058020,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7114,47059589,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5876,47226889,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3181,47270634,0,0,0,0,1,0,0,0,0,0,0,0,0,0
921,47299008,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9270,47325304,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4373,47372554,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1099,47452645,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4400,47510161,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7448,47516875,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2957,47607312,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3342,47610727,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4046,47720803,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10080,47797426,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5835,47848772,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8420,47853126,0,0,0,0,1,0,0,0,0,0,0,0,0,0
953,47872492,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4958,47922015,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6529,47969754,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7532,47993776,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10699,48002553,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9109,48019996,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9942,48026592,0,0,0,0,1,0,0,0,0,0,0,0,0,0
818,48029900,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5803,48040316,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7889,48085073,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6119,48092318,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,48135641,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8387,48221450,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4681,48247592,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7022,48252381,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9507,48262796,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8638,48418855,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4027,48430578,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7624,48471933,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4750,48494578,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,48530243,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1670,48570728,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1941,48606028,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869,48619487,0,0,0,0,1,0,0,0,0,0,0,0,0,0
788,48639021,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8714,48776675,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2197,48788203,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6011,48790230,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2816,48927699,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9671,48936129,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7170,48961238,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10165,48973064,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4572,49059950,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3193,49240529,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9500,49240636,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1205,49252944,0,0,0,0,1,0,0,0,0,0,0,0,0,0
762,49321559,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9062,49352794,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8750,49363577,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1360,49392033,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10796,49419250,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5120,49467653,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7115,49547946,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6124,49550187,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4907,49684968,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1025,49816446,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5861,49830371,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7554,49874325,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10030,49906507,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5128,49927173,0,0,0,0,1,0,0,0,0,0,0,0,0,0
