,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12
40225,EragonJ_Kaku_433,1,0,0,0,0,0,0,0,0,0,0,0
40227,EragonJ_Kaku_435,1,0,0,0,0,0,0,0,0,0,0,0
40253,EragonJ_Kaku_464,1,0,0,0,0,0,0,0,0,0,0,0
40257,EragonJ_Kaku_468,1,0,0,0,0,0,0,0,0,0,0,0
40260,EragonJ_Kaku_476,1,0,0,0,0,0,0,0,0,0,0,0
40267,EragonJ_Kaku_489,1,0,0,0,0,0,0,0,0,0,0,0
40272,EragonJ_Kaku_495,1,0,0,0,0,0,0,0,0,0,0,0
40273,EragonJ_Kaku_496,1,0,0,0,0,0,0,0,0,0,0,0
40282,EragonJ_Kaku_518,1,0,0,0,0,0,0,0,0,0,0,0
40286,EragonJ_Kaku_529,1,0,0,0,0,0,0,0,0,0,0,0
40293,EragonJ_Kaku_535,1,0,0,0,0,0,0,0,0,0,0,0
40306,EragonJ_Kaku_56,1,0,0,0,0,0,0,0,0,0,0,0
40320,EragonJ_Kaku_85,1,0,0,0,0,0,0,0,0,0,0,0
43730,Eugeny_terminus_103,1,0,0,0,0,0,0,0,0,0,0,0
43732,Eugeny_terminus_1038,1,0,0,0,0,0,0,0,0,0,0,0
43740,Eugeny_terminus_105,1,0,0,0,0,0,0,0,0,0,0,0
43745,Eugeny_terminus_106,1,0,0,0,0,0,0,0,0,0,0,0
43746,Eugeny_terminus_1064,1,0,0,0,0,0,0,0,0,0,0,0
43754,Eugeny_terminus_1075,1,0,0,0,0,0,0,0,0,0,0,0
43758,Eugeny_terminus_1085,1,0,0,0,0,0,0,0,0,0,0,0
43775,Eugeny_terminus_1124,1,0,0,0,0,0,0,0,0,0,0,0
43782,Eugeny_terminus_1146,1,0,0,0,0,0,0,0,0,0,0,0
43808,Eugeny_terminus_1193,1,0,0,0,0,0,0,0,0,0,0,0
43810,Eugeny_terminus_12,1,0,0,0,0,0,0,0,0,0,0,0
43818,Eugeny_terminus_1224,1,0,0,0,0,0,0,0,0,0,0,0
43825,Eugeny_terminus_124,1,0,0,0,0,0,0,0,0,0,0,0
43831,Eugeny_terminus_125,1,0,0,0,0,0,0,0,0,0,0,0
43838,Eugeny_terminus_1266,1,0,0,0,0,0,0,0,0,0,0,0
43853,Eugeny_terminus_129,1,0,0,0,0,0,0,0,0,0,0,0
43855,Eugeny_terminus_1291,1,0,0,0,0,0,0,0,0,0,0,0
43857,Eugeny_terminus_130,1,0,0,0,0,0,0,0,0,0,0,0
43867,Eugeny_terminus_132,1,0,0,0,0,0,0,0,0,0,0,0
43872,Eugeny_terminus_1326,1,0,0,0,0,0,0,0,0,0,0,0
43881,Eugeny_terminus_1344,1,0,0,0,0,0,0,0,0,0,0,0
43882,Eugeny_terminus_1345,1,0,0,0,0,0,0,0,0,0,0,0
43899,Eugeny_terminus_1374,1,0,0,0,0,0,0,0,0,0,0,0
43927,Eugeny_terminus_143,1,0,0,0,0,0,0,0,0,0,0,0
43934,Eugeny_terminus_144,1,0,0,0,0,0,0,0,0,0,0,0
43939,Eugeny_terminus_1448,1,0,0,0,0,0,0,0,0,0,0,0
43947,Eugeny_terminus_1467,1,0,0,0,0,0,0,0,0,0,0,0
43951,Eugeny_terminus_1478,1,0,0,0,0,0,0,0,0,0,0,0
43979,Eugeny_terminus_1525,1,0,0,0,0,0,0,0,0,0,0,0
44019,Eugeny_terminus_1607,1,0,0,0,0,0,0,0,0,0,0,0
44048,Eugeny_terminus_1683,1,0,0,0,0,0,0,0,0,0,0,0
44057,Eugeny_terminus_1703,1,0,0,0,0,0,0,0,0,0,0,0
44061,Eugeny_terminus_1718,1,0,0,0,0,0,0,0,0,0,0,0
44084,Eugeny_terminus_176,1,0,0,0,0,0,0,0,0,0,0,0
44117,Eugeny_terminus_1822,1,0,0,0,0,0,0,0,0,0,0,0
44122,Eugeny_terminus_1831,1,0,0,0,0,0,0,0,0,0,0,0
44125,Eugeny_terminus_1834,1,0,0,0,0,0,0,0,0,0,0,0
44176,Eugeny_terminus_1948,1,0,0,0,0,0,0,0,0,0,0,0
44180,Eugeny_terminus_1951,1,0,0,0,0,0,0,0,0,0,0,0
44183,Eugeny_terminus_1955,1,0,0,0,0,0,0,0,0,0,0,0
44188,Eugeny_terminus_196,1,0,0,0,0,0,0,0,0,0,0,0
44189,Eugeny_terminus_1966,1,0,0,0,0,0,0,0,0,0,0,0
44192,Eugeny_terminus_1971,1,0,0,0,0,0,0,0,0,0,0,0
44208,Eugeny_terminus_2004,1,0,0,0,0,0,0,0,0,0,0,0
44215,Eugeny_terminus_2012,1,0,0,0,0,0,0,0,0,0,0,0
44221,Eugeny_terminus_2021,1,0,0,0,0,0,0,0,0,0,0,0
44272,Eugeny_terminus_210,1,0,0,0,0,0,0,0,0,0,0,0
44283,Eugeny_terminus_2129,1,0,0,0,0,0,0,0,0,0,0,0
44300,Eugeny_terminus_2158,1,0,0,0,0,0,0,0,0,0,0,0
44325,Eugeny_terminus_225,1,0,0,0,0,0,0,0,0,0,0,0
44329,Eugeny_terminus_229,1,0,0,0,0,0,0,0,0,0,0,0
44356,Eugeny_terminus_256,1,0,0,0,0,0,0,0,0,0,0,0
44365,Eugeny_terminus_265,1,0,0,0,0,0,0,0,0,0,0,0
44370,Eugeny_terminus_27,1,0,0,0,0,0,0,0,0,0,0,0
44372,Eugeny_terminus_271,1,0,0,0,0,0,0,0,0,0,0,0
44375,Eugeny_terminus_274,1,0,0,0,0,0,0,0,0,0,0,0
44378,Eugeny_terminus_277,1,0,0,0,0,0,0,0,0,0,0,0
44392,Eugeny_terminus_290,1,0,0,0,0,0,0,0,0,0,0,0
44393,Eugeny_terminus_291,1,0,0,0,0,0,0,0,0,0,0,0
44404,Eugeny_terminus_300,1,0,0,0,0,0,0,0,0,0,0,0
44413,Eugeny_terminus_309,1,0,0,0,0,0,0,0,0,0,0,0
44425,Eugeny_terminus_32,1,0,0,0,0,0,0,0,0,0,0,0
44443,Eugeny_terminus_337,1,0,0,0,0,0,0,0,0,0,0,0
44445,Eugeny_terminus_339,1,0,0,0,0,0,0,0,0,0,0,0
44449,Eugeny_terminus_343,1,0,0,0,0,0,0,0,0,0,0,0
44451,Eugeny_terminus_345,1,0,0,0,0,0,0,0,0,0,0,0
44460,Eugeny_terminus_353,1,0,0,0,0,0,0,0,0,0,0,0
44461,Eugeny_terminus_354,1,0,0,0,0,0,0,0,0,0,0,0
44465,Eugeny_terminus_359,1,0,0,0,0,0,0,0,0,0,0,0
44472,Eugeny_terminus_365,1,0,0,0,0,0,0,0,0,0,0,0
44482,Eugeny_terminus_375,1,0,0,0,0,0,0,0,0,0,0,0
44483,Eugeny_terminus_376,1,0,0,0,0,0,0,0,0,0,0,0
44486,Eugeny_terminus_379,1,0,0,0,0,0,0,0,0,0,0,0
44490,Eugeny_terminus_382,1,0,0,0,0,0,0,0,0,0,0,0
44496,Eugeny_terminus_389,1,0,0,0,0,0,0,0,0,0,0,0
44502,Eugeny_terminus_394,1,0,0,0,0,0,0,0,0,0,0,0
44508,Eugeny_terminus_4,1,0,0,0,0,0,0,0,0,0,0,0
44511,Eugeny_terminus_401,1,0,0,0,0,0,0,0,0,0,0,0
44518,Eugeny_terminus_41,1,0,0,0,0,0,0,0,0,0,0,0
44529,Eugeny_terminus_425,1,0,0,0,0,0,0,0,0,0,0,0
44536,Eugeny_terminus_431,1,0,0,0,0,0,0,0,0,0,0,0
44537,Eugeny_terminus_432,1,0,0,0,0,0,0,0,0,0,0,0
44538,Eugeny_terminus_433,1,0,0,0,0,0,0,0,0,0,0,0
44545,Eugeny_terminus_441,1,0,0,0,0,0,0,0,0,0,0,0
44547,Eugeny_terminus_444,1,0,0,0,0,0,0,0,0,0,0,0
44558,Eugeny_terminus_455,1,0,0,0,0,0,0,0,0,0,0,0
44572,Eugeny_terminus_47,1,0,0,0,0,0,0,0,0,0,0,0
44577,Eugeny_terminus_474,1,0,0,0,0,0,0,0,0,0,0,0
44581,Eugeny_terminus_478,1,0,0,0,0,0,0,0,0,0,0,0
44602,Eugeny_terminus_498,1,0,0,0,0,0,0,0,0,0,0,0
44618,Eugeny_terminus_511,1,0,0,0,0,0,0,0,0,0,0,0
44624,Eugeny_terminus_517,1,0,0,0,0,0,0,0,0,0,0,0
44626,Eugeny_terminus_519,1,0,0,0,0,0,0,0,0,0,0,0
44629,Eugeny_terminus_522,1,0,0,0,0,0,0,0,0,0,0,0
44636,Eugeny_terminus_53,1,0,0,0,0,0,0,0,0,0,0,0
44637,Eugeny_terminus_530,1,0,0,0,0,0,0,0,0,0,0,0
44648,Eugeny_terminus_544,1,0,0,0,0,0,0,0,0,0,0,0
44652,Eugeny_terminus_548,1,0,0,0,0,0,0,0,0,0,0,0
44655,Eugeny_terminus_550,1,0,0,0,0,0,0,0,0,0,0,0
44683,Eugeny_terminus_579,1,0,0,0,0,0,0,0,0,0,0,0
44689,Eugeny_terminus_584,1,0,0,0,0,0,0,0,0,0,0,0
44720,Eugeny_terminus_612,1,0,0,0,0,0,0,0,0,0,0,0
44733,Eugeny_terminus_624,1,0,0,0,0,0,0,0,0,0,0,0
44749,Eugeny_terminus_640,1,0,0,0,0,0,0,0,0,0,0,0
44777,Eugeny_terminus_668,1,0,0,0,0,0,0,0,0,0,0,0
44781,Eugeny_terminus_671,1,0,0,0,0,0,0,0,0,0,0,0
44788,Eugeny_terminus_678,1,0,0,0,0,0,0,0,0,0,0,0
44790,Eugeny_terminus_68,1,0,0,0,0,0,0,0,0,0,0,0
44799,Eugeny_terminus_688,1,0,0,0,0,0,0,0,0,0,0,0
44802,Eugeny_terminus_690,1,0,0,0,0,0,0,0,0,0,0,0
44803,Eugeny_terminus_691,1,0,0,0,0,0,0,0,0,0,0,0
44810,Eugeny_terminus_698,1,0,0,0,0,0,0,0,0,0,0,0
44829,Eugeny_terminus_714,1,0,0,0,0,0,0,0,0,0,0,0
44830,Eugeny_terminus_715,1,0,0,0,0,0,0,0,0,0,0,0
44843,Eugeny_terminus_727,1,0,0,0,0,0,0,0,0,0,0,0
44853,Eugeny_terminus_736,1,0,0,0,0,0,0,0,0,0,0,0
44857,Eugeny_terminus_74,1,0,0,0,0,0,0,0,0,0,0,0
44869,Eugeny_terminus_751,1,0,0,0,0,0,0,0,0,0,0,0
44872,Eugeny_terminus_754,1,0,0,0,0,0,0,0,0,0,0,0
44896,Eugeny_terminus_777,1,0,0,0,0,0,0,0,0,0,0,0
44897,Eugeny_terminus_778,1,0,0,0,0,0,0,0,0,0,0,0
44907,Eugeny_terminus_787,1,0,0,0,0,0,0,0,0,0,0,0
44913,Eugeny_terminus_792,1,0,0,0,0,0,0,0,0,0,0,0
44914,Eugeny_terminus_793,1,0,0,0,0,0,0,0,0,0,0,0
44917,Eugeny_terminus_797,1,0,0,0,0,0,0,0,0,0,0,0
44918,Eugeny_terminus_798,1,0,0,0,0,0,0,0,0,0,0,0
44926,Eugeny_terminus_805,1,0,0,0,0,0,0,0,0,0,0,0
44927,Eugeny_terminus_806,1,0,0,0,0,0,0,0,0,0,0,0
44932,Eugeny_terminus_810,1,0,0,0,0,0,0,0,0,0,0,0
44934,Eugeny_terminus_812,1,0,0,0,0,0,0,0,0,0,0,0
44951,Eugeny_terminus_828,1,0,0,0,0,0,0,0,0,0,0,0
44999,Eugeny_terminus_962,1,0,0,0,0,0,0,0,0,0,0,0
45569,FlorianFe_Elements_1,1,0,0,0,0,0,0,0,0,0,0,0
45571,FlorianFe_Elements_4,1,0,0,0,0,0,0,0,0,0,0,0
45594,Foundry376_Mailspring_1014,1,0,0,0,0,0,0,0,0,0,0,0
45624,Foundry376_Mailspring_1041,1,0,0,0,0,0,0,0,0,0,0,0
45628,Foundry376_Mailspring_1045,1,0,0,0,0,0,0,0,0,0,0,0
45684,Foundry376_Mailspring_11,1,0,0,0,0,0,0,0,0,0,0,0
45694,Foundry376_Mailspring_1108,1,0,0,0,0,0,0,0,0,0,0,0
45719,Foundry376_Mailspring_1131,1,0,0,0,0,0,0,0,0,0,0,0
45734,Foundry376_Mailspring_1146,1,0,0,0,0,0,0,0,0,0,0,0
45742,Foundry376_Mailspring_1156,1,0,0,0,0,0,0,0,0,0,0,0
45743,Foundry376_Mailspring_1157,1,0,0,0,0,0,0,0,0,0,0,0
45766,Foundry376_Mailspring_1184,1,0,0,0,0,0,0,0,0,0,0,0
45783,Foundry376_Mailspring_1202,1,0,0,0,0,0,0,0,0,0,0,0
45799,Foundry376_Mailspring_1220,1,0,0,0,0,0,0,0,0,0,0,0
45805,Foundry376_Mailspring_1226,1,0,0,0,0,0,0,0,0,0,0,0
45828,Foundry376_Mailspring_125,1,0,0,0,0,0,0,0,0,0,0,0
45835,Foundry376_Mailspring_1257,1,0,0,0,0,0,0,0,0,0,0,0
45841,Foundry376_Mailspring_1262,1,0,0,0,0,0,0,0,0,0,0,0
45875,Foundry376_Mailspring_1297,1,0,0,0,0,0,0,0,0,0,0,0
45878,Foundry376_Mailspring_13,1,0,0,0,0,0,0,0,0,0,0,0
45883,Foundry376_Mailspring_1303,1,0,0,0,0,0,0,0,0,0,0,0
45887,Foundry376_Mailspring_1308,1,0,0,0,0,0,0,0,0,0,0,0
45910,Foundry376_Mailspring_1329,1,0,0,0,0,0,0,0,0,0,0,0
45926,Foundry376_Mailspring_1345,1,0,0,0,0,0,0,0,0,0,0,0
45944,Foundry376_Mailspring_1363,1,0,0,0,0,0,0,0,0,0,0,0
45963,Foundry376_Mailspring_1382,1,0,0,0,0,0,0,0,0,0,0,0
45980,Foundry376_Mailspring_14,1,0,0,0,0,0,0,0,0,0,0,0
46007,Foundry376_Mailspring_1425,1,0,0,0,0,0,0,0,0,0,0,0
46020,Foundry376_Mailspring_144,1,0,0,0,0,0,0,0,0,0,0,0
46048,Foundry376_Mailspring_1466,1,0,0,0,0,0,0,0,0,0,0,0
46094,Foundry376_Mailspring_1510,1,0,0,0,0,0,0,0,0,0,0,0
46119,Foundry376_Mailspring_1538,1,0,0,0,0,0,0,0,0,0,0,0
46186,Foundry376_Mailspring_1601,1,0,0,0,0,0,0,0,0,0,0,0
46195,Foundry376_Mailspring_1610,1,0,0,0,0,0,0,0,0,0,0,0
46202,Foundry376_Mailspring_162,1,0,0,0,0,0,0,0,0,0,0,0
46242,Foundry376_Mailspring_1663,1,0,0,0,0,0,0,0,0,0,0,0
46278,Foundry376_Mailspring_1697,1,0,0,0,0,0,0,0,0,0,0,0
46290,Foundry376_Mailspring_1710,1,0,0,0,0,0,0,0,0,0,0,0
46293,Foundry376_Mailspring_1714,1,0,0,0,0,0,0,0,0,0,0,0
46328,Foundry376_Mailspring_175,1,0,0,0,0,0,0,0,0,0,0,0
46331,Foundry376_Mailspring_1752,1,0,0,0,0,0,0,0,0,0,0,0
46353,Foundry376_Mailspring_1774,1,0,0,0,0,0,0,0,0,0,0,0
46410,Foundry376_Mailspring_1828,1,0,0,0,0,0,0,0,0,0,0,0
46423,Foundry376_Mailspring_189,1,0,0,0,0,0,0,0,0,0,0,0
46434,Foundry376_Mailspring_20,1,0,0,0,0,0,0,0,0,0,0,0
46438,Foundry376_Mailspring_203,1,0,0,0,0,0,0,0,0,0,0,0
46527,Foundry376_Mailspring_293,1,0,0,0,0,0,0,0,0,0,0,0
46539,Foundry376_Mailspring_306,1,0,0,0,0,0,0,0,0,0,0,0
46555,Foundry376_Mailspring_325,1,0,0,0,0,0,0,0,0,0,0,0
46560,Foundry376_Mailspring_330,1,0,0,0,0,0,0,0,0,0,0,0
46575,Foundry376_Mailspring_344,1,0,0,0,0,0,0,0,0,0,0,0
46600,Foundry376_Mailspring_369,1,0,0,0,0,0,0,0,0,0,0,0
46622,Foundry376_Mailspring_389,1,0,0,0,0,0,0,0,0,0,0,0
46627,Foundry376_Mailspring_393,1,0,0,0,0,0,0,0,0,0,0,0
46632,Foundry376_Mailspring_398,1,0,0,0,0,0,0,0,0,0,0,0
46636,Foundry376_Mailspring_401,1,0,0,0,0,0,0,0,0,0,0,0
46671,Foundry376_Mailspring_434,1,0,0,0,0,0,0,0,0,0,0,0
46686,Foundry376_Mailspring_448,1,0,0,0,0,0,0,0,0,0,0,0
46687,Foundry376_Mailspring_449,1,0,0,0,0,0,0,0,0,0,0,0
46695,Foundry376_Mailspring_456,1,0,0,0,0,0,0,0,0,0,0,0
46698,Foundry376_Mailspring_459,1,0,0,0,0,0,0,0,0,0,0,0
46702,Foundry376_Mailspring_462,1,0,0,0,0,0,0,0,0,0,0,0
46713,Foundry376_Mailspring_472,1,0,0,0,0,0,0,0,0,0,0,0
46734,Foundry376_Mailspring_492,1,0,0,0,0,0,0,0,0,0,0,0
46772,Foundry376_Mailspring_532,1,0,0,0,0,0,0,0,0,0,0,0
46773,Foundry376_Mailspring_533,1,0,0,0,0,0,0,0,0,0,0,0
46790,Foundry376_Mailspring_55,1,0,0,0,0,0,0,0,0,0,0,0
46835,Foundry376_Mailspring_590,1,0,0,0,0,0,0,0,0,0,0,0
46843,Foundry376_Mailspring_598,1,0,0,0,0,0,0,0,0,0,0,0
46844,Foundry376_Mailspring_599,1,0,0,0,0,0,0,0,0,0,0,0
46867,Foundry376_Mailspring_619,1,0,0,0,0,0,0,0,0,0,0,0
46900,Foundry376_Mailspring_649,1,0,0,0,0,0,0,0,0,0,0,0
46901,Foundry376_Mailspring_65,1,0,0,0,0,0,0,0,0,0,0,0
46922,Foundry376_Mailspring_67,1,0,0,0,0,0,0,0,0,0,0,0
46930,Foundry376_Mailspring_678,1,0,0,0,0,0,0,0,0,0,0,0
46948,Foundry376_Mailspring_697,1,0,0,0,0,0,0,0,0,0,0,0
46964,Foundry376_Mailspring_713,1,0,0,0,0,0,0,0,0,0,0,0
47002,Foundry376_Mailspring_75,1,0,0,0,0,0,0,0,0,0,0,0
47005,Foundry376_Mailspring_752,1,0,0,0,0,0,0,0,0,0,0,0
47016,Foundry376_Mailspring_762,1,0,0,0,0,0,0,0,0,0,0,0
47019,Foundry376_Mailspring_765,1,0,0,0,0,0,0,0,0,0,0,0
47054,Foundry376_Mailspring_797,1,0,0,0,0,0,0,0,0,0,0,0
47055,Foundry376_Mailspring_798,1,0,0,0,0,0,0,0,0,0,0,0
47080,Foundry376_Mailspring_82,1,0,0,0,0,0,0,0,0,0,0,0
47085,Foundry376_Mailspring_824,1,0,0,0,0,0,0,0,0,0,0,0
47110,Foundry376_Mailspring_848,1,0,0,0,0,0,0,0,0,0,0,0
47112,Foundry376_Mailspring_85,1,0,0,0,0,0,0,0,0,0,0,0
47113,Foundry376_Mailspring_850,1,0,0,0,0,0,0,0,0,0,0,0
47169,Foundry376_Mailspring_903,1,0,0,0,0,0,0,0,0,0,0,0
47178,Foundry376_Mailspring_911,1,0,0,0,0,0,0,0,0,0,0,0
47190,Foundry376_Mailspring_922,1,0,0,0,0,0,0,0,0,0,0,0
47201,Foundry376_Mailspring_933,1,0,0,0,0,0,0,0,0,0,0,0
47208,Foundry376_Mailspring_940,1,0,0,0,0,0,0,0,0,0,0,0
47218,Foundry376_Mailspring_95,1,0,0,0,0,0,0,0,0,0,0,0
47227,Foundry376_Mailspring_958,1,0,0,0,0,0,0,0,0,0,0,0
47235,Foundry376_Mailspring_965,1,0,0,0,0,0,0,0,0,0,0,0
47240,Foundry376_Mailspring_97,1,0,0,0,0,0,0,0,0,0,0,0
47268,Foundry376_Mailspring_998,1,0,0,0,0,0,0,0,0,0,0,0
47269,Foundry376_Mailspring_999,1,0,0,0,0,0,0,0,0,0,0,0
49284,HR_Crypter_19,1,0,0,0,0,0,0,0,0,0,0,0
49296,HR_Crypter_3,1,0,0,0,0,0,0,0,0,0,0,0
49304,HR_Crypter_4,1,0,0,0,0,0,0,0,0,0,0,0
49307,HR_Crypter_43,1,0,0,0,0,0,0,0,0,0,0,0
49311,HR_Crypter_8,1,0,0,0,0,0,0,0,0,0,0,0
48989,HaveAGitGat_HBBatchBeast_12,1,0,0,0,0,0,0,0,0,0,0,0
48997,HaveAGitGat_HBBatchBeast_2,1,0,0,0,0,0,0,0,0,0,0,0
49022,HaveAGitGat_HBBatchBeast_43,1,0,0,0,0,0,0,0,0,0,0,0
49035,HaveAGitGat_HBBatchBeast_55,1,0,0,0,0,0,0,0,0,0,0,0
49046,HaveAGitGat_HBBatchBeast_66,1,0,0,0,0,0,0,0,0,0,0,0
49319,HyunmoAhn_Tiny-Timer_10,1,0,0,0,0,0,0,0,0,0,0,0
49327,IceEnd_Yosoro_31,1,0,0,0,0,0,0,0,0,0,0,0
49328,IceEnd_Yosoro_34,1,0,0,0,0,0,0,0,0,0,0,0
49333,IceEnd_Yosoro_47,1,0,0,0,0,0,0,0,0,0,0,0
50052,IrosTheBeggar_mStream_119,1,0,0,0,0,0,0,0,0,0,0,0
50060,IrosTheBeggar_mStream_126,1,0,0,0,0,0,0,0,0,0,0,0
50075,IrosTheBeggar_mStream_142,1,0,0,0,0,0,0,0,0,0,0,0
50082,IrosTheBeggar_mStream_150,1,0,0,0,0,0,0,0,0,0,0,0
50111,IrosTheBeggar_mStream_181,1,0,0,0,0,0,0,0,0,0,0,0
50134,IrosTheBeggar_mStream_206,1,0,0,0,0,0,0,0,0,0,0,0
50160,IrosTheBeggar_mStream_237,1,0,0,0,0,0,0,0,0,0,0,0
50163,IrosTheBeggar_mStream_24,1,0,0,0,0,0,0,0,0,0,0,0
50180,IrosTheBeggar_mStream_31,1,0,0,0,0,0,0,0,0,0,0,0
50219,IrosTheBeggar_mStream_79,1,0,0,0,0,0,0,0,0,0,0,0
53198,JannisX11_blockbench_100,1,0,0,0,0,0,0,0,0,0,0,0
53206,JannisX11_blockbench_108,1,0,0,0,0,0,0,0,0,0,0,0
53298,JannisX11_blockbench_194,1,0,0,0,0,0,0,0,0,0,0,0
53335,JannisX11_blockbench_229,1,0,0,0,0,0,0,0,0,0,0,0
53362,JannisX11_blockbench_254,1,0,0,0,0,0,0,0,0,0,0,0
53366,JannisX11_blockbench_258,1,0,0,0,0,0,0,0,0,0,0,0
53462,JannisX11_blockbench_345,1,0,0,0,0,0,0,0,0,0,0,0
53594,JannisX11_blockbench_466,1,0,0,0,0,0,0,0,0,0,0,0
53596,JannisX11_blockbench_468,1,0,0,0,0,0,0,0,0,0,0,0
53655,JannisX11_blockbench_523,1,0,0,0,0,0,0,0,0,0,0,0
53706,JannisX11_blockbench_87,1,0,0,0,0,0,0,0,0,0,0,0
54407,JumpFm_jumpfm_1,1,0,0,0,0,0,0,0,0,0,0,0
54411,JumpFm_jumpfm_13,1,0,0,0,0,0,0,0,0,0,0,0
54437,JumpFm_jumpfm_7,1,0,0,0,0,0,0,0,0,0,0,0
54439,JumpFm_jumpfm_9,1,0,0,0,0,0,0,0,0,0,0,0
54643,KELiON_cerebro_101,1,0,0,0,0,0,0,0,0,0,0,0
54652,KELiON_cerebro_117,1,0,0,0,0,0,0,0,0,0,0,0
54654,KELiON_cerebro_119,1,0,0,0,0,0,0,0,0,0,0,0
54657,KELiON_cerebro_122,1,0,0,0,0,0,0,0,0,0,0,0
54659,KELiON_cerebro_124,1,0,0,0,0,0,0,0,0,0,0,0
54660,KELiON_cerebro_125,1,0,0,0,0,0,0,0,0,0,0,0
54661,KELiON_cerebro_127,1,0,0,0,0,0,0,0,0,0,0,0
54666,KELiON_cerebro_132,1,0,0,0,0,0,0,0,0,0,0,0
54677,KELiON_cerebro_146,1,0,0,0,0,0,0,0,0,0,0,0
54697,KELiON_cerebro_17,1,0,0,0,0,0,0,0,0,0,0,0
54702,KELiON_cerebro_174,1,0,0,0,0,0,0,0,0,0,0,0
54708,KELiON_cerebro_183,1,0,0,0,0,0,0,0,0,0,0,0
54720,KELiON_cerebro_206,1,0,0,0,0,0,0,0,0,0,0,0
54721,KELiON_cerebro_207,1,0,0,0,0,0,0,0,0,0,0,0
54722,KELiON_cerebro_209,1,0,0,0,0,0,0,0,0,0,0,0
54724,KELiON_cerebro_211,1,0,0,0,0,0,0,0,0,0,0,0
54725,KELiON_cerebro_212,1,0,0,0,0,0,0,0,0,0,0,0
54726,KELiON_cerebro_214,1,0,0,0,0,0,0,0,0,0,0,0
54727,KELiON_cerebro_217,1,0,0,0,0,0,0,0,0,0,0,0
54734,KELiON_cerebro_224,1,0,0,0,0,0,0,0,0,0,0,0
54736,KELiON_cerebro_226,1,0,0,0,0,0,0,0,0,0,0,0
54748,KELiON_cerebro_249,1,0,0,0,0,0,0,0,0,0,0,0
54750,KELiON_cerebro_253,1,0,0,0,0,0,0,0,0,0,0,0
54751,KELiON_cerebro_256,1,0,0,0,0,0,0,0,0,0,0,0
54752,KELiON_cerebro_257,1,0,0,0,0,0,0,0,0,0,0,0
54756,KELiON_cerebro_262,1,0,0,0,0,0,0,0,0,0,0,0
54763,KELiON_cerebro_279,1,0,0,0,0,0,0,0,0,0,0,0
54777,KELiON_cerebro_298,1,0,0,0,0,0,0,0,0,0,0,0
54784,KELiON_cerebro_310,1,0,0,0,0,0,0,0,0,0,0,0
54802,KELiON_cerebro_348,1,0,0,0,0,0,0,0,0,0,0,0
54816,KELiON_cerebro_368,1,0,0,0,0,0,0,0,0,0,0,0
54820,KELiON_cerebro_375,1,0,0,0,0,0,0,0,0,0,0,0
54821,KELiON_cerebro_376,1,0,0,0,0,0,0,0,0,0,0,0
54825,KELiON_cerebro_384,1,0,0,0,0,0,0,0,0,0,0,0
54837,KELiON_cerebro_395,1,0,0,0,0,0,0,0,0,0,0,0
54844,KELiON_cerebro_400,1,0,0,0,0,0,0,0,0,0,0,0
54849,KELiON_cerebro_406,1,0,0,0,0,0,0,0,0,0,0,0
54851,KELiON_cerebro_408,1,0,0,0,0,0,0,0,0,0,0,0
54857,KELiON_cerebro_426,1,0,0,0,0,0,0,0,0,0,0,0
54866,KELiON_cerebro_441,1,0,0,0,0,0,0,0,0,0,0,0
54868,KELiON_cerebro_443,1,0,0,0,0,0,0,0,0,0,0,0
54869,KELiON_cerebro_444,1,0,0,0,0,0,0,0,0,0,0,0
54870,KELiON_cerebro_446,1,0,0,0,0,0,0,0,0,0,0,0
54872,KELiON_cerebro_449,1,0,0,0,0,0,0,0,0,0,0,0
54884,KELiON_cerebro_463,1,0,0,0,0,0,0,0,0,0,0,0
54885,KELiON_cerebro_464,1,0,0,0,0,0,0,0,0,0,0,0
54890,KELiON_cerebro_470,1,0,0,0,0,0,0,0,0,0,0,0
54897,KELiON_cerebro_478,1,0,0,0,0,0,0,0,0,0,0,0
54900,KELiON_cerebro_481,1,0,0,0,0,0,0,0,0,0,0,0
54905,KELiON_cerebro_488,1,0,0,0,0,0,0,0,0,0,0,0
54908,KELiON_cerebro_490,1,0,0,0,0,0,0,0,0,0,0,0
54910,KELiON_cerebro_492,1,0,0,0,0,0,0,0,0,0,0,0
54912,KELiON_cerebro_494,1,0,0,0,0,0,0,0,0,0,0,0
54913,KELiON_cerebro_495,1,0,0,0,0,0,0,0,0,0,0,0
54914,KELiON_cerebro_496,1,0,0,0,0,0,0,0,0,0,0,0
54916,KELiON_cerebro_498,1,0,0,0,0,0,0,0,0,0,0,0
54924,KELiON_cerebro_57,1,0,0,0,0,0,0,0,0,0,0,0
54925,KELiON_cerebro_58,1,0,0,0,0,0,0,0,0,0,0,0
54926,KELiON_cerebro_6,1,0,0,0,0,0,0,0,0,0,0,0
54927,KELiON_cerebro_60,1,0,0,0,0,0,0,0,0,0,0,0
54933,KELiON_cerebro_77,1,0,0,0,0,0,0,0,0,0,0,0
54934,KELiON_cerebro_79,1,0,0,0,0,0,0,0,0,0,0,0
54937,KELiON_cerebro_86,1,0,0,0,0,0,0,0,0,0,0,0
54940,KELiON_cerebro_9,1,0,0,0,0,0,0,0,0,0,0,0
